"cnpj","nome_coop","naturezaJuridica","classe","situacao","regimeEspecial","logradouro","complemento","bairro","municipio","uf","cep","endereco_eletronico","email","telefone_ddd","telefone_numero","segmento_prudencial","ato_presi","nome_Liquidante","filiacao","filiacao_central"
9330158,"COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL TREZE DE MAIO","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA OLINDO NANDI  70","","CENTRO","TREZE DE MAIO","SC","88710000","","trezedemaio@cresolcentral.com.br",NA,NA,"S5",NA,NA,NA,NA
971300,"COOPERATIVA DE CREDITO E INVESTIMENTO COM INTERACAO SOLIDARIA PIONEIRA - CRESOL PIONEIRA","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AVENIDA 28 DE NOVEMBRO  71","CENTRO","CENTRO","DOIS VIZINHOS","PR","85660000","www.cresol.com.br","doisvizinhos@cresol.com.br",NA,NA,"S5",NA,NA,NA,NA
59869560,"COOPERATIVA DE CREDITO NOSSO - SICOOB NOSSO","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AL  DR  ARMANDO SALLES DE OLIVEIRA  N  446","","CENTRO","ADAMANTINA","SP","17800000","","cocrealpa@cocrealpa.com.br",NA,NA,"S5",NA,NA,NA,NA
2382755,"COOPERATIVA DE CREDITO POTIGUAR - SICOOB POTIGUAR","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"TRAVESSA DOIS DE NOVEMBRO  430","","ALECRIM","NATAL","RN","59030170","","credipol@terra.com.br",NA,NA,"S5",NA,NA,NA,NA
63229629,"COOPERATIVA DE CREDITO RURAL ASCOOB SISAL","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV. MANOEL NOVAIS, 485","","CENTRO","SERRINHA","BA","48700000","www.cresol.com.br","serrinha@ascoobcentral.com.br",NA,NA,"S5",NA,NA,NA,NA
32422628,"COOPERATIVA DE CREDITO RURAL DE GUACUI - CREDIGUAÇUÍ","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA BOM JESUS DO LIVRAMENTO, 25","","CENTRO","GUACUI","ES","29560000","https://crediguacui.com","coopcredi@yahoo.com.br",NA,NA,"S5",NA,NA,NA,NA
8240446,"COOPERATIVA DE CREDITO RURAL DE IBIAM - SULCREDI/IBIAM","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AVENIDA 20 DE JULHO","830","CENTRO","IBIAM","SC","89652000","https://www.sulcrediibiam.com.br/","ibiam@cresol.com.br",NA,NA,"S5",NA,NA,NA,NA
204963,"COOPERATIVA DE CREDITO RURAL SEARA - CREDISEARA","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AVENIDA BEIRA RIO 06","","CENTRO","SEARA","SC","89770000","www.crediseara.com.br","seara@cresolcentral.com.br",NA,NA,"S5",NA,NA,NA,NA
32615247,"COOPERATIVA DE CREDITO SICOOB COOPEC LTDA.","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AVENIDA DO CINQUENTENaRIO","1  E 2  ANDAR","CENTRO","ITABUNA","BA","45600006","www.coopec.org.br","coopec@ceplac.gov.br",NA,NA,"S5",NA,NA,NA,NA
82639451,"COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA HERMANN HERING,1125","","BOM RETIRO","BLUMENAU","SC","89010675","www.viacredi.coop.br","viacredi@viacredi.coop.br",NA,NA,"S3",NA,NA,NA,NA
72128440,"COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO DO RIO DE JANEIRO - SICREDI RIO RJ","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA SOROCABA  500","","BOTAFOGO","RIO DE JANEIRO","RJ","22271110","www.sicredi.com.br","contabilidade@unicredrio.com.br",NA,NA,"S4",NA,NA,NA,NA
84974278,"COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO IGUACU - SICREDI IGUACU PR/SC/SP","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV  XV DE NOVEMBRO  374","PREDIO 2 PISOS","CENTRO","SAO JOAO","PR","85570000","www.sicredi.com.br","coop0740_iguacu@sicredi.com.br",NA,NA,"S4",NA,NA,NA,NA
79052122,"COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO ALIANÇA - SICREDI ALIANÇA PR/SP","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"R ESPIRITO SANTO  991","","CENTRO","MARECHAL CANDIDO RONDON","PR","85960000","","coop0715_coeste@sicredi.com.br",NA,NA,"S4",NA,NA,NA,NA
82065285,"COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO PARQUE DAS ARAUCARIAS - SICREDI PARQUE DAS ARAUCARIAS PR/SC/SP","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV  BRASIL  N  543","","CENTRO","MARIOPOLIS","PR","85525000","","coop0737_scristovao@sicredi.com.br",NA,NA,"S4",NA,NA,NA,NA
3612764,"COOPERATIVA DE CRÉDITO  DE FRONTEIRAS  LTDA. - SICOOB FRONTEIRAS","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA SAO LUIZ  1230","","CENTRO","CACOAL","RO","76973884","","credicacoal@nettravel.com.br",NA,NA,"S5",NA,NA,NA,NA
5545390,"COOPERATIVA DE CRÉDITO - SICREDI COOMAMP","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA DOS AZULOES 1","EDIFICIO OFFICE TOWER  SALAS 720 723","JARDIM RENASCENCA","SAO LUIS","MA","65075060","www.sicredi.com.br/coomamp/","coomamp@yahoo.com.br",NA,NA,"S5",NA,NA,NA,NA
70038237,"COOPERATIVA DE CRÉDITO - SICREDI RIO GRANDE DO NORTE","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA TUIUTI  765","","PETROPOLIS","NATAL","RN","59014160","www.sicredi.com.br/natal/","controladoria@unicrednatal.com.br",NA,NA,"S5",NA,NA,NA,NA
42873828,"COOPERATIVA DE CRÉDITO AGROCREDI LTDA. - SICOOB AGROCREDI","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA CAPITAO JOAQUIM NORBERTO","105 E 129","CENTRO","GUAXUPE","MG","37800000","www.agrocredi.com.br","guaxupe312500@sicoobcrediminas.com.br",NA,NA,"S4",NA,NA,NA,NA
87795639,"COOPERATIVA DE CRÉDITO ALIANÇA RS/SC/ES - SICREDI ALIANÇA RS/SC/ES","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA GUSTAVO SILVEIRA FERRET  124","","SANTA LUCIA","MARAU","RS","99150000","","evandro_zilli@sicredi.com.br",NA,NA,"S4",NA,NA,NA,NA
80959612,"COOPERATIVA DE CRÉDITO ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA WENCESLAU BORINI  890","SALA 01","CANTA GALO","RIO DO SUL","SC","89163152","www.sicoobaltovale.coop.br","credicravil@credicravil.com.br",NA,NA,"S5",NA,NA,NA,NA
3320525,"COOPERATIVA DE CRÉDITO ARACOOP LTDA. - SICOOB ARACOOP","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA PADRE NORBERTO  N 390","","JARDIM REGINA","ARAGUARI","MG","38440148","www.sicoobaracoop.com.br","aracoop@uol.com.br",NA,NA,"S5",NA,NA,NA,NA
68987,"COOPERATIVA DE CRÉDITO ARACREDI LTDA. - SICOOB ARACREDI","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA MAJOR JOAQUIM MAGALHÃES","303","CENTRO","ARAGUARI","MG","38440152","www.sicoobaracredi.com.br","araguari309300@sicoobcrediminas.com.br",NA,NA,"S5",NA,NA,NA,NA
41753500,"COOPERATIVA DE CRÉDITO CARLOS CHAGAS LTDA. - SICOOB CARLOS CHAGAS","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV  CAPITAO JOAO PINTO 17","B","CENTRO","CARLOS CHAGAS","MG","39864000","","diretoria304500@sicoobcrediminas.com.br",NA,NA,"S5",NA,NA,NA,NA
88471024,"COOPERATIVA DE CRÉDITO CENTRO LESTE - SICREDI CENTRO LESTE RS","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA SALDANHA MARINHO  825","","CENTRO","CACHOEIRA DO SUL","RS","96508001","","",NA,NA,"S4",NA,NA,NA,NA
9403026,"COOPERATIVA DE CRÉDITO CENTRO LESTE NORTE MARANHENSE - SICOOB CENTROLESTE","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"PRACA RAIMUNDO SIMAS  55","","CENTRO","GRAJAU","MA","65940000","","credisul-ma@sicoobne.com.br",NA,NA,"S5",NA,NA,NA,NA
33924028,"COOPERATIVA DE CRÉDITO CLÁSSICA DOS EMPREGADOS DA VALE S/A E ENTIDADES VINCULADAS LTDA. - SICOOB COOPVALE","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA SANTA LUZIA, 651","35- ANDAR","CENTRO","RIO DE JANEIRO","RJ","20030041","http://www.coopvale.com","coopvale@coopvale.com.br",NA,NA,"S5",NA,NA,NA,NA
21110927,"COOPERATIVA DE CRÉDITO CLÁSSICA DOS FUNCIONÁRIOS E PRESTADORES DE SERVIÇOS DAS EMPRESAS LIGADAS AO GRUPO EUCATUR LTDA. - SICOOB EUCRED","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AVENIDA MARECHAL RONDON  2774","","DOIS DE ABRIL","JI-PARANA","RO","76900864","https://www.sicoob.com.br/web/sicoobeucred","",NA,NA,"S5",NA,NA,NA,NA
54401286,"COOPERATIVA DE CRÉDITO COCRE","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV  COMENDADOR LUCIANO GUIDOTTI","N  1937","JARDIM CAXAMBU","PIRACICABA","SP","13425000","www.cocre.com.br","cocrefocapi@cana.com.br",NA,NA,"S4",NA,NA,NA,NA
44401800,"COOPERATIVA DE CRÉDITO COGEM","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA JOSÉ VERSOLATO 111","SALAS 2607 E 2608 - TORRE B - COND. DOMO BUSINESS","BAETA NEVES","SAO BERNARDO DO CAMPO","SP","09750730","www.cogem.com.br","wanderson.oliveira@cogem.com.br",NA,NA,"S5",NA,NA,NA,NA
32430233,"COOPERATIVA DE CRÉDITO CONEXÃO - SICOOB CONEXÃO","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AVENIDA PREFEITO SAMUEL BATISTA CRUZ, 2905","","N.S. DA CONCEIÇÃO","LINHARES","ES","29900527","www.sicoobes.com.br","nortelitoraneo@sicoobes.com.br",NA,NA,"S5",NA,NA,NA,NA
53935029,"COOPERATIVA DE CRÉDITO COOCRELIVRE","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA 1 (UM   N  518","PISO SUPERIOR","CENTRO","ORLANDIA","SP","14620000","www.coocrelivre.com.br","adm@coocrelivre.com.br",NA,NA,"S4",NA,NA,NA,NA
65229254,"COOPERATIVA DE CRÉDITO COOPACREDI LTDA. - SICOOB COOPACREDI","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV  RUI BARBOSA  163","","CENTRO","PATROCINIO","MG","38740036","www.sicoobcoopacredi.com.br","patrocinio315500@sicoobcrediminas.com.br",NA,NA,"S5",NA,NA,NA,NA
53623781,"COOPERATIVA DE CRÉDITO COOPCRED","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA MAURO FRAZILLI N° 30","","CENTRO","VALPARAISO","SP","16880000","www.coopcred.com.br","coopcred@coopcred.com.br",NA,NA,"S5",NA,NA,NA,NA
87779625,"COOPERATIVA DE CRÉDITO COOPERAÇÃO - SICREDI COOPERAÇÃO","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV  ALTO JACUI  528","SALA 101","CENTRO","NAO-ME-TOQUE","RS","99470000","","sicredi-nmt@annex.com.br",NA,NA,"S4",NA,NA,NA,NA
31804966,"COOPERATIVA DE CRÉDITO COOPERMAIS - SICOOB COOPERMAIS","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA HERMANN MIERTSCHINK, 90","","CENTRO","SANTA MARIA DE JETIBA","ES","29645000","www.sicoobes.com.br","centroserrano@sicoobes.com.br",NA,NA,"S5",NA,NA,NA,NA
2814832,"COOPERATIVA DE CRÉDITO COOPHARMA","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AVENIDA DR. CHUCRI ZAIDAN, 296","13º ANDAR SALA 108","VILA CORDEIRO","SAO PAULO","SP","04583110","","mario_montanholli@merck.com",NA,NA,"S5",NA,NA,NA,NA
18966739,"COOPERATIVA DE CRÉDITO COPERSUL LTDA - SICOOB COPERSUL","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA AMERICO MIARI","36","CENTRO","TRES PONTAS","MG","37190000","","tpontas317700@sicoobcrediminas.com.br",NA,NA,"S5",NA,NA,NA,NA
19449602,"COOPERATIVA DE CRÉDITO CREDCOOPER LTDA - SICOOB CREDCOOPER","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"PRACA GETULIO VARGAS","82","CENTRO","CARATINGA","MG","35300034","www.sicoobcredcooper.com.br","caratinga321900@sicoobcrediminas.com.br",NA,NA,"S5",NA,NA,NA,NA
25353939,"COOPERATIVA DE CRÉDITO CREDIALP LTDA - SICOOB CREDIALP","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AVENIDA GOVERNADOR VALADARES","626","CENTRO","ALPINOPOLIS","MG","37940000","www.credialp.com.br","alpinopolis309100@sicoobcrediminas.com.br",NA,NA,"S5",NA,NA,NA,NA
66398496,"COOPERATIVA DE CRÉDITO CREDIARA LTDA - SICOOB CREDIARA","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA DOM BOSCO  133","","CENTRO","ARAXA","MG","38183228","","araxa309400@sicoobcrediminas.com.br",NA,NA,"S5",NA,NA,NA,NA
66259110,"COOPERATIVA DE CRÉDITO CREDIBAM LTDA. - SICOOB CREDIBAM","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AVENIDA ARMANDO FRANCO  155","","CENTRO","BAMBUI","MG","38900000","www.sicoobcredibam.com.br","bambui309600@sicoobcrediminas.com.br",NA,NA,"S5",NA,NA,NA,NA
71237184,"COOPERATIVA DE CRÉDITO CREDIBELO LTDA. - SICOOB CREDIBELO","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA ARTUR BERNARDES 205","","CENTRO","CAMPO BELO","MG","37270000","","cambelo310200@sicoobcrediminas.com.br",NA,NA,"S5",NA,NA,NA,NA
21670187,"COOPERATIVA DE CRÉDITO CREDIBOM LTDA. - SICOOB CREDIBOM","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV  DAS PALMEIRAS","170","CENTRO","BOM DESPACHO","MG","35600000","","bdespacho309900@sicoobcrediminas.com.br",NA,NA,"S5",NA,NA,NA,NA
25395435,"COOPERATIVA DE CRÉDITO CREDICAF LTDA - SICOOB CREDICAF","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA DR RUBENS BOECHAT DE OLIVEIRA","310","CENTRO","LAJINHA","MG","36980000","","lajinha313700@sicoobcrediminas.com.br",NA,NA,"S5",NA,NA,NA,NA
1609345,"COOPERATIVA DE CRÉDITO CREDICAMPINA LTDA. - SICOOB CREDICAMPINA","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA 26  N  926","","CENTRO","CAMPINA VERDE","MG","38270000","www.sicoobcredicampina.com.br","campverde310100@sicoobcrediminas.com.br",NA,NA,"S5",NA,NA,NA,NA
21661202,"COOPERATIVA DE CRÉDITO CREDICAMPO LTDA.- SICOOB CREDICAMPO","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AVENIDA MAJOR JUSCELINO","925","CENTRO","ENTRE RIOS DE MINAS","MG","35490000","www.sicoobcredicampo.com.br","entrerios311600@sicoobcrediminas.com.br",NA,NA,"S5",NA,NA,NA,NA
804046,"COOPERATIVA DE CRÉDITO CREDICAPI LTDA - SICOOB CREDICAPI","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"PRACA PADRE JOAO MACHADO","400","CENTRO","CAPITOLIO","MG","37930000","","capitolio310500@sicoobcrediminas.com.br",NA,NA,"S5",NA,NA,NA,NA
23949522,"COOPERATIVA DE CRÉDITO CREDICARPA LTDA. - SICOOB CREDICARPA","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV  ARISTIDES DE MELO","135","CENTRO","CARMO DO PARANAIBA","MG","38840000","","cparanaiba310700@sicoobcrediminas.com.br",NA,NA,"S5",NA,NA,NA,NA
67096909,"COOPERATIVA DE CRÉDITO CREDICOCAPEC","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV  WILSON SABIO DE MELLO  2770","","DISTRITO INDUSTRIAL","FRANCA","SP","14406052","www.credicocapec.com.br","credicocapec@credicocapec.com.br",NA,NA,"S4",NA,NA,NA,NA
38588174,"COOPERATIVA DE CRÉDITO CREDICOPE LTDA. - SICOOB CREDICOPE","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV  JOAO SIQUEIRA","109","CENTRO","CONSELHEIRO PENA","MG","35240000","","credicope@sicoobcredicope.com.br",NA,NA,"S5",NA,NA,NA,NA
68512748,"COOPERATIVA DE CRÉDITO CREDIESMERALDAS LTDA. - SICOOB CREDIESMERALDAS","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA ANA FELIPA  28","","CENTRO","ESMERALDAS","MG","32800094","","esmeraldas311700@sicoobcrediminas.com.br",NA,NA,"S5",NA,NA,NA,NA
7469260,"COOPERATIVA DE CRÉDITO CREDIFIEMG LTDA. - SICOOB CREDIFIEMG","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AVENIDA DO CONTORNO  4520","4  ANDAR","FUNCIONARIOS","BELO HORIZONTE","MG","30110916","","diretoria.executiva@credifiemg.com.br",NA,NA,"S5",NA,NA,NA,NA
41931445,"COOPERATIVA DE CRÉDITO CREDIFOR LTDA - SICOOB CREDIFOR","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV  RIO BRANCO","220","CENTRO","FORMIGA","MG","35570078","www.sicoobcredifor.com.br","diretoria3119_00@sicoobcrediminas.com.br",NA,NA,"S5",NA,NA,NA,NA
67960229,"COOPERATIVA DE CRÉDITO CREDIGUAÇU - SICOOB CREDIGUAÇU","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA CONSELHEIRO ANTONIO PRADO  544","","CENTRO","DESCALVADO","SP","13690000","www.crediguacu.com.br","geap@crediguacu.com.br",NA,NA,"S4",NA,NA,NA,NA
71243034,"COOPERATIVA DE CRÉDITO CREDIJEQUITINHONHA LTDA. - SICOOB CREDIJEQUITINHONHA","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA CAPITAO DOMINGOS PIMENTA","139","CENTRO","CAPELINHA","MG","39680000","www.sicoob3046.com.br","capelinha304600@sicoobcrediminas.com.br",NA,NA,"S5",NA,NA,NA,NA
41697103,"COOPERATIVA DE CRÉDITO CREDILIVRE LTDA. - SICOOB CREDILIVRE","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA DOUTOR JOSE FERNANDES RODRIGUES  490","","CENTRO","MANHUACU","MG","36900088","www.sicoobcredilivre.com.br","manhuacu304900@sicoobcrediminas.com.br",NA,NA,"S5",NA,NA,NA,NA
25536764,"COOPERATIVA DE CRÉDITO CREDILUZ LTDA. - SICOOB CREDILUZ","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV DR JOSAPHAT MACEDO","296","CENTRO","LUZ","MG","35595000","www.sicoobcrediluz.com.br","luz314000@sicoobcrediminas.com.br",NA,NA,"S5",NA,NA,NA,NA
1152097,"COOPERATIVA DE CRÉDITO CREDIMATA LTDA. - SICOOB CREDIMATA","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA ELIAS BOUHID","38","CENTRO","VOLTA GRANDE","MG","36720000","www.sicoobcredimata.com.br","vgrande318200@sicoobcrediminas.com.br",NA,NA,"S5",NA,NA,NA,NA
25420696,"COOPERATIVA DE CRÉDITO CREDINACIONAL LTDA. - SICOOB CREDINACIONAL","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA GETULIO VARGAS","293","CENTRO","ABAETE","MG","35620000","","abaete308900@sicoobcrediminas.com.br",NA,NA,"S5",NA,NA,NA,NA
21866694,"COOPERATIVA DE CRÉDITO CREDINOR LTDA - SICOOB CREDINOR","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA PIRES E ALBUQUERQUE","540","CENTRO","MONTES CLAROS","MG","39400057","www.sicoobcredinor.com.br","montesclaros314400@sicoobcrediminas.com.br",NA,NA,"S5",NA,NA,NA,NA
64276058,"COOPERATIVA DE CRÉDITO CREDINORTE LTDA. - SICOOB CREDINORTE","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"R PARACATU","200","CENTRO","NANUQUE","MG","39860000","","nanuque305000@sicoobcrediminas.com.br",NA,NA,"S5",NA,NA,NA,NA
6324872,"COOPERATIVA DE CRÉDITO CREDINOSSO LTDA - SICOOB CREDINOSSO","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA DOUTOR SANTOS   61","","CENTRO","MONTES CLAROS","MG","39400001","www.sicoobcredinosso.com.br","montesclaros332700@sicoobcrediminas.com.br",NA,NA,"S5",NA,NA,NA,NA
24048910,"COOPERATIVA DE CRÉDITO CREDINTER LTDA. - SICOOB CREDINTER","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"PRACA CORONEL PAULA RIBEIRO 138","","CENTRO","GUARANESIA","MG","37810000","www.sicoobcredinter.com.br","guaranesia312200@sicoobcrediminas.com.br",NA,NA,"S5",NA,NA,NA,NA
66262643,"COOPERATIVA DE CRÉDITO CREDIPEU LTDA.  - SICOOB CREDIPEU","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA GILBERTO CORDEIRO VALADARES  581","","CENTRO","POMPEU","MG","35640000","www.sicoobcredipeu.com.br","pompeu316100@sicoobcrediminas.com.br",NA,NA,"S5",NA,NA,NA,NA
42934794,"COOPERATIVA DE CRÉDITO CREDIPIMENTA LTDA. - SICOOB CREDIPIMENTA","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"PRACA PADRE ESPINDOLA","170","CENTRO","PIMENTA","MG","35585000","","pimenta315800@sicoobcrediminas.com.br",NA,NA,"S5",NA,NA,NA,NA
3412878,"COOPERATIVA DE CRÉDITO CREDIRAMA LTDA - SICOOB CREDIRAMA","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV  BELO HORIZONTE  N  1 601","","CENTRO","ITURAMA","MG","38280000","www.sicoobcredirama.com.br","matriz@sicoobcredirama.com.br",NA,NA,"S5",NA,NA,NA,NA
22753982,"COOPERATIVA DE CRÉDITO CREDISETE LTDA. - SICOOB CREDISETE","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"PRACA BARAO DO RIO BRANCO  170","","CENTRO","SETE LAGOAS","MG","35700029","","slagoas317500@sicoobcrediminas.com.br",NA,NA,"S5",NA,NA,NA,NA
3645752,"COOPERATIVA DE CRÉDITO CREDISG LTDA. - SICOOB CREDISG","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AVENIDA RUI BARBOSA","163","CENTRO","SAO GOTARDO","MG","38800000","","saogotardo326700@sicoobcrediminas.com.br",NA,NA,"S5",NA,NA,NA,NA
64237530,"COOPERATIVA DE CRÉDITO CREDIUNA LTDA - SICOOB CREDIUNA","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA SILVA JARDIM","822","UNIVERSITARIO","ITAUNA","MG","35681159","www.sicoobcrediuna.com.br","itauna313200@sicoobcrediminas.com.br",NA,NA,"S5",NA,NA,NA,NA
25387655,"COOPERATIVA DE CRÉDITO CREDIVALE LTDA - SICOOB CREDIVALE","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA ANTÔNIO ALVES BENJAMIN","241","CENTRO","TEOFILO OTONI","MG","39800021","www.sicoobcredivale.com.br","teotoni305300@sicoobcrediminas.com.br",NA,NA,"S5",NA,NA,NA,NA
25798596,"COOPERATIVA DE CRÉDITO CREDIVAR LTDA. - SICOOB CREDIVAR","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA SILVIO COUGO","680","VILA PAIVA","VARGINHA","MG","37018020","www.credivar.com.br","varginha318000@sicoobcrediminas.com.br",NA,NA,"S5",NA,NA,NA,NA
803287,"COOPERATIVA DE CRÉDITO CREDIVAZ LTDA. - SICOOB CREDIVAZ","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA ALVES ROSA 325","","CENTRO","VAZANTE","MG","38780000","","vazante318100@sicoobcrediminas.com.br",NA,NA,"S5",NA,NA,NA,NA
25528753,"COOPERATIVA DE CRÉDITO CREDIVERDE LTDA. - SICOOB CREDIVERDE","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA GOIAS","1390","CENTRO","DIVINOPOLIS","MG","35500001","www.crediverde.com.br","divinopolis311300@sicoobcrediminas.com.br",NA,NA,"S5",NA,NA,NA,NA
22724710,"COOPERATIVA DE CRÉDITO CREDIVERTENTES LTDA. - SICOOB CREDIVERTENTES","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA CARLOS PEREIRA","100","CENTRO","SAO TIAGO","MG","36350000","","stiago317300@sicoobcrediminas.com.br",NA,NA,"S5",NA,NA,NA,NA
71069587,"COOPERATIVA DE CRÉDITO CREDPLUS LTDA. - SICOOB CREDPLUS","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AVENIDA FRANCISCO CAMPOS","561","CENTRO","DORES DO INDAIA","MG","35610000","www.portalsicoobcredindaia.com.br","dores311400@sicoobcrediminas.com.br",NA,NA,"S5",NA,NA,NA,NA
2197569,"COOPERATIVA DE CRÉDITO CREDSAOPAULO - SICOOB CREDSAOPAULO","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA PEDRO DE TOLEDO  78","","VILA ADYANA","SAO JOSE DOS CAMPOS","SP","12243740","http://www.sicoobcredsaopaulo.coop.br/","unicred@unicredvaledoparaiba.com.br",NA,NA,"S5",NA,NA,NA,NA
5203605,"COOPERATIVA DE CRÉDITO DA AMAZÔNIA - SICOOB AMAZÔNIA","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"AV  AYRTON SENNA  1109","SETOR 01  QUADRA 001  LOTE 006","SETOR 01","BURITIS","RO","76880000","","sicoobburitis@globo.com",NA,NA,"S5",NA,NA,NA,NA
9512539,"COOPERATIVA DE CRÉDITO DA FOZ DO RIO ITAJAÍ AÇU - CREDIFOZ","Sociedade Cooperativa","Singular","Autorizada em Atividade",FALSE,"RUA NIVALDO DETOIE  72","","RESSACADA","ITAJAI","SC","88307326","www.credifoz.coop.br","credifoz@credifoz.coop.br",NA,NA,"S5",NA,NA,NA,NA
